Exchange,Symbol,Segment,SecurityType,PrimaryExch,LotSize,Restriction,OutstandingShares,ADV,MaxShares,MaxGrossShares,OddLot,MaxLots,MktPriceTick,MktPriceTolerance,PriceRangePct,BidPriceRangePct,AskPriceRangePct,RIC,QUIK,ISIN,BSYM,CUSIP,SEDOL,Currency,ClosePrice,BasePrice,PriceMult,ContractMult,Last,Bid,Ask,MinPrice,MaxPrice,MovingAvgPx,SettlePx,IAP,TrdStatus,MktCode,Tick,TickSize,Flags,Attributes,MovingAvgWindow,MovingAvgFreq,Partition,TickGroup,DerType,Underlying,OptionType,ExerciseStyle,StrikePrice,MaturityYearMonth,MaturityDay,ShortOptionMin,ContractValueFactor,Delta,MaxIntraGrossShares,MaxFutIntraGrossShares,ExposureMarginPct,FutureExtremeLossMarginPct,OptionExtremeLossMarginPct,SpreadExtremeLossMarginPct,RiskArray0,RiskArray1,RiskArray2,RiskArray3,RiskArray4,RiskArray5,RiskArray6,RiskArray7,RiskArray8,RiskArray9,RiskArray10,RiskArray11,RiskArray12,RiskArray13,RiskArray14,RiskArray15,ExecExchange,TrackedPrice,SharedAvail,SharedUsed
"T","1798","","CS","T",1000,,,4462,,,Y,113,Y,Y,,,,"1798.T","","JP3927400006","1798 JT","9JE008H34","6567082","",,248,,,,,,164,324,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4316","","CS","T",100,,,26957,,,Y,321,Y,Y,,,,"4316.T","","JP3799750009","4316 JT","9JE0095D3","6404565","",,617,,,,,,489,689,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9039","","CS","T",100,,,58221,,,Y,2115,Y,Y,,,,"9039.T","","JP3314200001","9039 JT","J66586108","6768432","",,2961,,,,,,2445,3845,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3040","","CS","T",100,,,14729,,,Y,986,Y,Y,,,,"3040.T","","JP3436300002","3040 JT","9JE027DI5","B1QHKZ6","",,1073,,,,,,763,1363,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6860","","CS","T",100,,,34450,,,Y,5645,Y,Y,,,,"6860.T","","JP3328400001","6860 JT","867990251","6863081","",,634,,,,,,512,712,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7727","","CS","T",100,,,36843,,,Y,2618,Y,Y,,,,"7727.T","","JP3173200001","7727 JT","690990148","6663504","",,230,,,,,,152,312,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9687","","CS","T",100,,,6329,,,Y,763,Y,Y,,,,"9687.T","","JP3294000009","9687 JT","9EQ1TU0B0","6495592","",,1066,,,,,,836,1436,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2489","","CS","T",100,,,3020807,,,Y,4158,Y,Y,,,,"2489.T","","JP3121970002","2489 JT","9JE01O1K7","B15F9R6","",,1158,,,,,,657,957,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3137","","CS","T",100,,,11586,,,Y,634,Y,Y,,,,"3137.T","","JP3802970008","3137 JT","9JE06EUK2","BYL7K96","",,879,,,,,,731,1031,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9729","","CS","T",100,,,7800,,,Y,1802,Y,Y,,,,"9729.T","","JP3552250007","9729 JT","8899913A1","6894359","",,3220,,,,,,2325,3725,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7578","","CS","T",1000,,,5167,,,Y,137,Y,Y,,,,"7578.T","","JP3664900002","7578 JT","J49915101","6105437","",,224,,,,,,145,305,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4588","","CS","T",100,,,1949093,,,Y,918,Y,Y,,,,"4588.T","","JP3202170001","4588 JT","9JE0HMQ76","BGCWLP7","",,1515,,,,,,629,929,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4626","","CS","T",100,,,42029,,,Y,2746,Y,Y,,,,"4626.T","","JP3449100001","4626 JT","874990856","6871783","",,3635,,,,,,2760,4160,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4366","","CS","T",1000,,,4083,,,Y,114,Y,Y,,,,"4366.T","","JP3486500006","4366 JT","2349902B4","6268868","",,212,,,,,,141,241,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9366","","CS","T",100,,,10300,,,Y,600,Y,Y,,,,"9366.T","","JP3343400002","9366 JT","J68252105","6775681","",,485,,,,,,383,543,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7220","","CS","T",100,,,132029,,,Y,3120,Y,Y,,,,"7220.T","","JP3912700006","7220 JT","6279901T1","6135229","",,2244,,,,,,1749,2749,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6037","","CS","T",100,,,11843,,,Y,583,Y,Y,,,,"6037.T","","JP3802340004","6037 JT","9JE0OVLB4","BVGCSX5","",,2310,,,,,,1885,2885,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","5945","","CS","T",100,,,486,,,Y,557,Y,Y,,,,"5945.T","","JP3547900005","5945 JT","880990312","6884457","",,2127,,,,,,1625,2625,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3387","","CS","T",100,,,176521,,,Y,9472,Y,Y,,,,"3387.T","","JP3269930008","3387 JT","9JE018J98","B0J2LC5","",,1006,,,,,,718,1318,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6323","","CS","T",100,,,142700,,,Y,1764,Y,Y,,,,"6323.T","","JP3982200002","6323 JT","9JE008LV7","6096650","",,1099,,,,,,835,1435,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8327","","CS","T",1000,,,1890857,,,Y,7967,Y,Y,,,,"8327.T","","JP3658000009","8327 JT","654990613","6639721","",,212,,,,201,201,141,241,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9722","","CS","T",1000,,,299429,,,Y,1220,Y,Y,,,,"9722.T","","JP3816800001","9722 JT","359990181","6356923","",,516,,,,,,412,612,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","5922","","CS","T",1000,,,9500,,,Y,120,Y,Y,,,,"5922.T","","JP3651000006","5922 JT","631990116","6622903","",,306,,,,,,210,370,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9735","","CS","T",100,,,526521,,,Y,4771,Y,Y,,,,"9735.T","","JP3421800008","9735 JT","813113107","6791591","",,8237,,,8237,,,6785,9785,,,,,,"D",,,,,,,2,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8254","","CS","T",1000,,,33000,,,Y,313,Y,Y,,,,"8254.T","","JP3310400001","8254 JT","787990183","6768142","",,59,,,,,,31,91,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4361","","CS","T",1000,,,7231,,,Y,122,Y,Y,,,,"4361.T","","JP3222600003","4361 JT","486990344","6484501","",,111,,,,,,62,162,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","5955","","CS","T",100,,,369664,,,Y,14361,Y,Y,,,,"5955.T","","JP3936400005","5955 JT","9EQ055F27","6985532","",,56,,,,,,23,83,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1942","","CS","T",1000,,,471000,,,Y,2052,Y,Y,,,,"1942.T","","JP3230600003","1942 JT","483990123","6483586","",,820,,,,,,716,1016,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3053","","CS","T",100,,,83129,,,Y,976,Y,Y,,,,"3053.T","","JP3836400006","3053 JT","9JE01WAW3","B1CFCC5","",,1292,,,,,,875,1475,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6791","","CS","T",100,,,20271,,,Y,1351,Y,Y,,,,"6791.T","","JP3708000009","6791 JT","654990100","6640347","",,438,,,,,,341,501,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2201","","CS","T",1000,,,1411429,,,Y,2709,Y,Y,,,,"2201.T","","JP3926400007","2201 JT","617990171","6602604","",,589,,,,,,429,629,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8927","","CS","T",100,,,202143,,,Y,2466,Y,Y,,,,"8927.T","","JP3920300005","8927 JT","9JE00EOB5","B0120R1","",,114,,,,,,60,160,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6379","","CS","T",100,,,79557,,,Y,4631,Y,Y,,,,"6379.T","","JP3331600001","6379 JT","801990243","6774989","",,853,,,,,,732,1032,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6217","","CS","T",1000,,,88571,,,Y,680,Y,Y,,,,"6217.T","","JP3533000000","6217 JT","898990163","6906748","",,119,,,,,,72,172,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3323","","CS","T",100,,,757079,,,Y,5767,Y,Y,,,,"3323.T","","JP3979500000","3323 JT","9JE00CST6","B00V994","",,68,,,,,,38,98,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6140","","CS","T",100,,,402314,,,Y,5671,Y,Y,,,,"6140.T","","JP3114400009","6140 JT","9EQ037TE4","6054788","",,886,,,,,,775,1075,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2121","","CS","T",100,,,877971,,,Y,8429,Y,Y,,,,"2121.T","","JP3882750007","2121 JT","9JE01TYL8","B1BSCX6","",,4405,,,,,,3350,4750,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9625","","CS","T",1000,,,15143,,,Y,57,Y,Y,,,,"9625.T","","JP3423600000","9625 JT","J0560Q104","6186443","",,401,,,,,,312,472,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4669","","CS","T",100,,,480,,,Y,76,Y,Y,,,,"4669.T","","JP3685100004","4669 JT","9JE008IG4","6633499","",,1820,,,,,,1355,2155,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7506","","CS","T",100,,,2879,,,Y,470,Y,Y,,,,"7506.T","","JP3765300003","7506 JT","J22691109","6440774","",,1408,,,,,,1108,1708,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8143","","CS","T",100,,,4114,,,Y,276,Y,Y,,,,"8143.T","","JP3968200000","8143 JT","516990132","6505598","",,631,,,,,,523,723,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7211","","CS","T",100,,,15220057,,,Y,70422,Y,Y,,,,"7211.T","","JP3899800001","7211 JT","9EDAJIRG2","6598446","",,568,,,,,,435,635,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","5440","","CS","T",100,,,183357,,,Y,4489,Y,Y,,,,"5440.T","","JP3247400009","5440 JT","9JE021SN1","B1HHF49","",,1644,,,,,,1160,1960,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2710","","CS","T",1000,,,10500,,,Y,52,Y,Y,,,,"2710.T","","JP3346470002","2710 JT","9JE009386","6387279","",,235,,,,,,208,368,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6634","","CS","T",100,,,66700,,,Y,1503,Y,Y,,,,"6634.T","","JP3758170009","6634 JT","9JE02KRV2","B1XX0N5","",,605,,,,,,554,754,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2408","","CS","T",100,,,6229,,,Y,739,Y,Y,,,,"2408.T","","JP3277130005","2408 JT","9JE00KIJ1","B01ZPG4","",,570,,,,,,481,681,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8604","","CS","T",100,,,21528114,,,Y,88066,Y,Y,,,,"8604.T","","JP3762600009","8604 JT","655361103","6643108","",,463.1,,,463.9,533.9,533.9,383.2,543.2,,,,,,"U",,,,,,,2,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3950","","CS","T",100,,,12243,,,Y,1990,Y,Y,,,,"3950.T","","JP3345900009","3950 JT","J63492102","6887821","",,2701,,,,,,2070,3070,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3435","","CS","T",100,,,5286,,,Y,874,Y,Y,,,,"3435.T","","JP3330500004","3435 JT","9JE013R90","B0994F0","",,672,,,,,,585,785,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7294","","CS","T",100,,,147371,,,Y,2505,Y,Y,,,,"7294.T","","JP3961400003","7294 JT","986990257","6986977","",,1655,,,,,,1300,2100,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7466","","CS","T",100,,,3379,,,Y,522,Y,Y,,,,"7466.T","","JP3163800000","7466 JT","783990427","6806707","",,2007,,,,,,1505,2505,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3067","","CS","T",100,,,5636,,,Y,875,Y,Y,,,,"3067.T","","JP3570800007","3067 JT","9JE021SO9","B1HNS71","",,527,,,,,,403,603,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9640","","CS","T",100,,,2807,,,Y,1620,Y,Y,,,,"9640.T","","JP3422150007","9640 JT","J6633L105","6800431","",,968,,,,,,820,1120,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4687","","CS","T",100,,,21750,,,Y,1255,Y,Y,,,,"4687.T","","JP3539000004","4687 JT","8899037B0","6079811","",,675,,,,,,544,744,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3065","","CS","T",1000,,,3583,,,Y,183,Y,Y,,,,"3065.T","","JP3966670006","3065 JT","9JE020XT4","B1H51F6","",,315,,,,,,232,392,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8163","","CS","T",100,,,30729,,,Y,3320,Y,Y,,,,"8163.T","","JP3322350004","8163 JT","803990357","6777591","",,817,,,,,,638,938,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8135","","CS","T",100,,,17343,,,Y,2010,Y,Y,,,,"8135.T","","JP3427000009","8135 JT","9EQ00DZ98","6989932","",,154,,,,,,95,195,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8416","","CS","T",1000,,,96929,,,Y,1024,Y,Y,,,,"8416.T","","JP3288960002","8416 JT","9JE01FZL7","B0XRPD5","",,103,,,,,,53,153,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","5122","","CS","T",1000,,,601143,,,Y,1019,Y,Y,,,,"5122.T","","JP3192800005","5122 JT","678990177","6657767","",,1062,,,,,,831,1131,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7812","","CS","T",100,,,9186,,,Y,324,Y,Y,,,,"7812.T","","JP3271150009","7812 JT","9JE06EVG0","BYNXQR2","",,804,,,,,,594,894,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7905","","CS","T",1000,,,92000,,,Y,1258,Y,Y,,,,"7905.T","","JP3482600008","7905 JT","233990381","6250401","",,288,,,,,,224,384,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6238","","CS","T",100,,,17914,,,Y,943,Y,Y,,,,"6238.T","","JP3826770004","6238 JT","9JE06DWE6","BYYHNF0","",,2342,,,,,,1931,2931,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7847","","CS","T",100,,,14079,,,Y,694,Y,Y,,,,"7847.T","","JP3273850002","7847 JT","9JE0097O7","6422073","",,378,,,,,,298,458,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","5802","","CS","T",100,,,4421750,,,Y,25550,Y,Y,,,,"5802.T","","JP3407400005","5802 JT","865617104","6858708","",,1565.5,,,,,,1154.5,1754.5,,,,,,"N",,,,,,,2,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7609","","CS","T",100,,,14100,,,Y,1115,Y,Y,,,,"7609.T","","JP3487600003","7609 JT","2349903N7","6171041","",,626,,,,,,540,740,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1683","","CS","T",10,,,210,,,Y,14,Y,Y,,,,"1683.T","","JP3047150002","1683 JT","9JE06QCY5","B61F801","",,3945,,,,,,3250,4650,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6371","","CS","T",1000,,,517786,,,Y,1914,Y,Y,,,,"6371.T","","JP3535400000","6371 JT","898990197","6906704","",,769,,,,,,607,907,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9539","","CS","T",1000,,,6091,,,Y,546,Y,Y,,,,"9539.T","","JP3281400006","9539 JT","9EQ0A63P1","6487469","",,445,,,,,,346,506,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9701","","CS","T",1000,,,3769,,,Y,346,Y,Y,,,,"9701.T","","JP3572200008","9701 JT","889991618","6894207","",,278,,,,,,199,359,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4333","","CS","T",100,,,16186,,,Y,1386,Y,Y,,,,"4333.T","","JP3601600004","4333 JT","9JE0097J8","6423021","",,606,,,,,,498,698,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2586","","CS","T",100,,,2864,,,Y,101,Y,Y,,,,"2586.T","","JP3828300008","2586 JT","9JE0KX3T5","BSNB4F8","",,916,,,,,,798,1098,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3661","","CS","T",100,,,123914,,,Y,745,Y,Y,,,,"3661.T","","JP3167310006","3661 JT","9JE07XPL3","B77P017","",,639,,,,,,446,646,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8198","","CS","T",100,,,4286,,,Y,1788,Y,Y,,,,"8198.T","","JP3930400001","8198 JT","9EQ05K996","B01R690","",,1750,,,,,,1353,2153,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2321","","CS","T",100,,,273571,,,Y,1933,Y,Y,,,,"2321.T","","JP3436190007","2321 JT","9JE009EM3","6541268","",,213,,,,,,137,297,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8291","","CS","T",100,,,72857,,,Y,6663,Y,Y,,,,"8291.T","","JP3587800008","8291 JT","889990743","6895749","",,234,,,,,,161,321,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1624","","CS","T",1,,,23,,,Y,310,Y,Y,,,,"1624.T","","JP3046630004","1624 JT","9JE03P3E4","B2QGS01","",,26480,,,,,,21000,31000,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6901","","CS","T",1000,,,9071,,,Y,216,Y,Y,,,,"6901.T","","JP3323200000","6901 JT","805990132","6778408","",,178,,,,,,123,223,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2814","","CS","T",100,,,2183,,,Y,932,Y,Y,,,,"2814.T","","JP3322100003","2814 JT","804990307","6777524","",,947,,,,,,754,1054,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3917","","CS","T",100,,,46736,,,Y,274,Y,Y,,,,"3917.T","","JP3105190007","3917 JT","9JE0TJN24","BYR4G93","",,3905,,,,,,3515,4915,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9852","","CS","T",1000,,,4727,,,Y,123,Y,Y,,,,"9852.T","","JP3518400001","9852 JT","171990054","6196925","",,430,,,,,,361,521,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7883","","CS","T",100,,,1029,,,Y,1782,Y,Y,,,,"7883.T","","JP3337150001","7883 JT","9JE008J32","6863252","",,398,,,,,,313,473,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6945","","CS","T",100,,,52414,,,Y,2401,Y,Y,,,,"6945.T","","JP3818200002","6945 JT","359990629","6357261","",,1013,,,,,,820,1120,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6462","","CS","T",1000,,,91357,,,Y,1064,Y,Y,,,,"6462.T","","JP3970600007","6462 JT","766990162","6740203","",,354,,,,,,266,426,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1301","","CS","T",1000,,,104357,,,Y,1092,Y,Y,,,,"1301.T","","JP3257200000","1301 JT","501990154","6498706","",,314,,,314,280,,154,314,,,,,,"U",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9081","","CS","T",1000,,,33143,,,Y,630,Y,Y,,,,"9081.T","","JP3214600003","9081 JT","483990180","6483285","",,605,,,,,,486,686,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4095","","CS","T",100,,,191436,,,Y,13260,Y,Y,,,,"4095.T","","JP3744600002","4095 JT","654990456","6640529","",,1120,,,,,,844,1144,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4516","","CS","T",100,,,321907,,,Y,6861,Y,Y,,,,"4516.T","","JP3717600005","4516 JT","654990993","6640563","",,5830,,,,,,4280,6280,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
